time,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply
2022-08-04,985534895,1027580434,420748,955783,279707,754249264,16737,13.2481794897453,747996,183444286.336303,27915356836850.3,653.580152671756,1341702,19112481
2022-08-05,985906270,1028000237,419803,950479,268463,754517727,17203,16.4980886083116,748146,211718638.309507,28174668481289.4,571.557046979866,1156854,19113418
2022-08-06,986297899,1028379480,379243,876047,237677,754755404,12557,10.000774214668,748307,226378626.0765,28174668481289.4,534.54375,1013497,19114431
2022-08-07,986587942,1028697653,318173,712883,196161,754951565,10383,6.34989167659713,748466,226958835.177693,28174668481289.4,533.177215189873,825161,19115418
2022-08-08,986961576,1029089723,392070,923946,256582,755208147,16992,21.5745595548971,748610,202427670.64594,28174668481289.4,597.79020979021,1151677,19116312
2022-08-09,987369649,1029486029,396306,953042,256233,755464380,16522,15.5426592661351,748753,202254236.958942,28174668481289.4,598.302816901408,1271388,19117218
2022-08-10,987875234,1029894283,408254,1033613,264566,755728946,16682,17.7938507453112,748901,208531518.426183,28174668481289.4,580.292517006803,1360227,19118137
2022-08-11,988304480,1030336174,441891,1012662,287356,756016302,17923,13.3016608176408,749041,199898862.410706,28174668481289.4,605.352517985611,1358893,19119012
2022-08-12,988709026,1030769268,433094,961031,273661,756289963,16184,9.34004212838198,749195,216766025.787071,28174668481289.4,558.248366013072,1187840,19119975
2022-08-13,989046390,1031151247,381979,828340,233308,756523271,12797,7.56972904958831,749334,194736984.116983,28174668481289.4,621.398550724638,1083895,19120843
2022-08-14,989425321,1031488593,337346,819073,205350,756728621,11433,6.00043811820638,749467,189197935.716094,28174668481289.4,639.590909090909,1122552,19121675
2022-08-15,989836701,1031868936,380343,918182,241934,756970555,16011,14.2501430739178,749612,204772683.524494,28174668481289.4,590.944444444445,1185214,19122581
2022-08-16,990315182,1032292746,423810,1032647,273896,757244451,16385,12.0119292576094,749760,208138679.634801,28174668481289.4,581.387755102041,1310104,19123506
2022-08-17,990671494,1032691704,398958,913886,256127,757500578,16729,13.6114621032865,749889,181113488.949695,28174668481289.4,668.140625,1330205,19124312
2022-08-18,991158886,1033121025,429321,1014144,291921,757792499,16606,8.46911084748637,750033,205254936.455724,28275424991711.3,591.664335664336,1401119,19125218
2022-08-19,991576811,1033573205,452180,999569,279910,758072409,16789,16.2209793179366,750211,249798945.367139,28351606743493.8,487.468926553672,1080193,19126325
2022-08-20,991936399,1033944502,371297,844049,222722,758295131,11813,19.0891751393745,750360,213162754.927543,28351606743493.8,571.25,1011525,19127256
2022-08-21,992264100,1034285243,340741,769158,205435,758500566,10516,10.8840155056219,750506,208329350.513752,28351606743493.8,584.503448275862,945787,19128168
2022-08-22,992646731,1034671581,386338,886312,250534,758751100,14893,20.5176169156285,750651,204458480.683049,28351606743493.8,595.569444444444,1125842,19129075
2022-08-23,993089567,1035069356,397775,936789,256928,759008028,15860,20.1541851472632,750823,243438794.197152,28351606743493.8,500.204678362573,1053092,19130150
2022-08-24,993487297,1035469507,400151,923697,256606,759264634,14955,14.0405248879091,750969,205851928.276871,28351606743493.8,591.537931034483,1156057,19131112
2022-08-25,993897930,1035874645,405138,920757,260460,759525094,15202,12.487343240067,751128,226801100.470031,28351606743493.8,536.898734177215,1094529,19132056
2022-08-26,994289023,1036296397,421752,931907,262722,759787816,14894,11.0604965342508,751304,249325652.068736,28351606743493.8,488.394285714286,1001132,19133156
2022-08-27,994657794,1036671129,374732,844000,225420,760013236,11677,13.2989072196635,751449,205332367.885753,28351606743493.8,593.034722222223,1072243,19134068
2022-08-28,994982764,1037006435,335306,772045,202109,760215345,10017,8.91561964115705,751610,225901210.495297,28351606743493.8,539.0375,878384,19135075
2022-08-29,995416624,1037399990,393555,940481,252235,760467580,14509,14.6809742499157,751767,221117681.562677,28351606743493.8,550.698717948718,1140683,19136050
2022-08-30,995842078,1037808266,408276,952599,262445,760730025,14369,13.1423378465778,751929,229315207.375221,28351606743493.8,531.012422360249,1118923,19137062
2022-08-31,996235249,1038210696,402430,925078,260425,760990450,15345,16.2892144080155,752075,224283150.819894,30293716756044.2,580.11724137931,1212705,19137981
2022-09-01,996623917,1038632898,422202,969780,268022,761258472,15608,15.6603749787864,752213,212107234.86119,30977051760460.1,627.255474452555,1268659,19138837
2022-09-02,996988156,1039059015,426117,993737,270588,761529060,14653,14.4578902086772,752342,197733692.916371,30977051760460.1,672.8515625,1407585,19139643
2022-09-03,997420490,1039468679,409664,945920,242597,761771657,12000,8.12833416589818,752489,225712963.649364,30977051760460.1,589.445205479452,1193150,19140562
2022-09-04,997758176,1039804226,335547,774346,204538,761976195,9248,12.3221344189403,752657,261878833.229515,30977051760460.1,508.041916167665,861416,19141612
2022-09-05,998195450,1040189383,385157,939069,250179,762226374,13076,17.4273394407737,752810,237966916.336714,30977051760460.1,559.092105263158,1166262,19142568
2022-09-06,998605387,1040595108,405725,931166,268125,762494499,16833,23.9942443056505,752952,218748161.308708,30977051760460.1,608.212765957447,1258158,19143456
2022-09-07,999051292,1041014791,419683,961941,265239,762759738,18102,21.8399834173274,753098,225910024.175454,30977051760460.1,588.931034482759,1281344,19144368
2022-09-08,999449359,1041438577,423786,934179,262863,763022601,15596,18.7757238415727,753225,197543317.353638,30977051760460.1,673.5,1380804,19145162
2022-09-09,999880972,1041895126,456549,1036225,290849,763313450,16223,14.2058788715405,753372,233046177.474782,30977051760460.1,570.897260273973,1377290,19146093
2022-09-10,1000268560,1042306329,411203,897672,241936,763555386,12936,9.64137995519046,753529,240842523.887781,30977051760460.1,552.416666666667,1051505,19147081
2022-09-11,1000666063,1042691485,385156,862582,220361,763775747,11327,5.94098482356288,753712,282273494.879602,30977051760460.1,471.335164835165,876390,19148206
2022-09-12,1001142149,1043105454,413969,987756,268971,764044718,16663,9.01388472904451,753865,242501222.933899,30977051760460.1,548.638157894737,1222385,19149162
2022-09-13,1001348763,1043285933,180479,476690,115814,764160532,7902,7.52944384812838,753943,229424622.450921,30977051760460.1,579.909090909091,1085263,19150018
2022-09-14,1001348761,1043285933,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,19150812
2022-09-15,1001348757,1043285933,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,19151731
2022-09-16,1002713694,1044805012,425416,937515,261361,765113537,14863,11.9329718221093,754404,208448976.898638,32045359565303.1,660.275590551181,1286414,19155068
2022-09-17,1003153594,1045222294,417282,936221,247863,765361400,11113,7.5131188042743,754574,272695491.674266,32045359565303.1,504.715976331361,1038760,19155068
2022-09-18,1003507628,1045589554,367260,779131,212396,765573796,10096,9.22592120825124,754728,245811888.033843,32045359565303.1,559.915032679739,945075,19155068
2022-09-19,1003901616,1045994125,404571,916643,253795,765827591,15949,19.1021949486951,754858,207257999.188448,32045359565303.1,664.069767441861,1253221,19155375
2022-09-20,1004383210,1046408056,413931,968908,269773,766097364,15393,16.6853641827002,755010,241698642.448215,32045359565303.1,569.443708609272,1275621,19156318
2022-09-21,1004805231,1046814584,406528,915105,260924,766358288,16013,17.8329518469617,755151,225560461.510726,32045359565303.1,610.185714285714,1217900,19157200
2022-09-22,1005164566,1047210561,395977,866821,245794,766604082,14599,14.1113588318417,755279,205786307.485699,32045359565303.1,668.818897637795,1225528,19158000
2022-09-23,1005621670,1047656977,446416,987921,281419,766885501,14696,10.205618988422,755414,213979874.197541,32045359565303.1,643.208955223881,1380416,19158837
2022-09-24,1005980249,1048043143,386166,814336,228040,767113541,10343,6.90055297583288,755560,235969646.009684,32045359565303.1,583.268965517241,1043804,19159756
2022-09-25,1006315161,1048414786,371643,795079,212009,767325550,9500,8.51850578829762,755707,234499896.289511,32045359565303.1,586.924657534246,953861,19160675
2022-09-26,1006774438,1048810561,395775,932798,259311,767584861,12951,11.7307852545146,755857,240587429.77873,32045359565303.1,572.073825503356,1179956,19161612
2022-09-27,1007229009,1049221802,411241,955761,271117,767855978,15072,10.3354836115372,755986,208817802.540796,32045359565303.1,659.109375,1460768,19162418
2022-09-28,1007616735,1049621078,399276,867381,264048,768120026,14554,12.29148430914,756136,238930164.989616,31419898493798.6,564.798657718121,1113080,19163468
2022-09-29,1007998687,1050038186,417108,887558,267342,768387368,15238,10.3826287217206,756279,223867445.666196,31360548173144.9,601.661971830986,1215810,19164256
2022-09-30,1008432851,1050486954,448768,993821,286672,768674040,15031,9.02539378682243,756448,263699815.133639,31360548173144.9,510.779761904762,1137219,19165306
2022-10-01,1008830616,1050894774,407820,884590,241993,768916033,10520,5.99237648146905,756629,289495333.403689,31360548173144.9,465.266666666667,931414,19166450
2022-10-02,1009227262,1051264209,369435,841556,213646,769129679,9549,5.6057657948132,756786,245774911.290669,31360548173144.9,548.032051282051,983753,19167425
2022-10-03,1009716244,1051684686,420477,989556,273820,769403499,13427,8.84499711039216,756940,240899129.177382,31360548173144.9,559.124183006536,1245323,19168381
2022-10-04,1010150459,1052102764,418078,938192,278744,769682243,14607,8.86166673859925,757103,254516279.378796,31360548173144.9,529.20987654321,1111434,19169418
2022-10-05,1010531417,1052510496,407732,894638,267021,769949264,15233,8.03259601803637,757278,273957310.622836,31360548173144.9,491.655172413793,977979,19170493
2022-10-06,1010950314,1052947308,436812,944081,278204,770227468,15055,6.17800270662241,757437,247807025.565619,31360548173144.9,543.537974683544,1140855,19171487
2022-10-07,1011375831,1053387718,440410,946342,270191,770497659,14352,6.58638403018035,757608,270998294.482558,31360548173144.9,497.023529411765,1151927,19172556
2022-10-08,1011710422,1053784892,397174,820789,235498,770733157,11483,6.16839085455927,757783,274541386.607811,31360548173144.9,490.609195402299,855713,19173650
2022-10-09,1012045466,1054146481,361589,776456,211238,770944395,9399,7.1619961420342,757941,250654612.281742,31360548173144.9,537.363057324841,883335,19174637
2022-10-10,1012484919,1054545892,399411,917604,258286,771202681,12599,8.96846133333417,758109,281097203.296111,33738662001569.4,515.502994011976,1050634,19175693
2022-10-11,1012905487,1054954340,408448,902571,266451,771469132,13908,9.96600564548956,758266,278650907.738397,35610794164371.6,548.884615384615,1111307,19176668
2022-10-12,1013283207,1055370084,415744,876831,261196,771730328,13410,9.1094415102863,758403,242289765.985215,35610794164371.6,631.257352941177,1211656,19177531
2022-10-13,1013707332,1055819895,449811,949993,281093,772011421,15007,9.74368961221201,758546,252755267.582018,35610794164371.6,605.119718309859,1348097,19178418
2022-10-14,1014133854,1056266600,446705,983980,284648,772296069,14595,6.95383253963787,758702,280976324.531395,35610794164371.6,544.341935483871,1320485,19179412
2022-10-15,1014518494,1056670755,404155,863932,241758,772537827,10680,3.71255184061777,758854,268344003.304539,35610794164371.6,569.966887417219,1064861,19180343
2022-10-16,1014846803,1057039870,369115,767400,212919,772750746,9678,3.92934100731818,758998,257674941.96325,35610794164371.6,593.566433566434,959875,19181243
2022-10-17,1015256655,1057437278,397408,876676,260471,773011217,12227,5.86515751969993,759148,265830676.695642,35610794164371.6,575.355704697987,1142144,19182181
2022-10-18,1015624534,1057832855,395577,887436,257694,773268911,13625,8.72715785618276,759290,253816920.863879,35610794164371.6,602.58865248227,1300711,19183068
2022-10-19,1016063679,1058229650,396795,925521,263517,773532428,14803,8.89873677318936,759441,268907115.290035,35610794164371.6,568.773333333333,1373442,19184012
2022-10-20,1016477354,1058640675,411025,894481,263986,773796414,13799,6.73493278303027,759586,263743114.591126,35610794164371.6,579.909722222222,1220903,19184918
2022-10-21,1016881247,1059079759,439084,929251,270741,774067155,13196,6.88004842831717,759742,277233785.07914,35610794164371.6,551.690322580645,1140868,19185900
2022-10-22,1017245182,1059480921,401162,835674,233097,774300252,9865,5.41019101337207,759878,240766234.485898,35610794164371.6,635.251851851852,1121854,19186743
2022-10-23,1017587337,1059856239,375318,808800,217872,774518124,10965,5.9568773674715,760033,276158422.839214,35626599175757.7,554.084415584416,927848,19187712
2022-10-24,1018018871,1060266782,410543,923403,264486,774782610,12544,6.97502947848052,760169,249533683.074113,36835682546788.0,634.014814814815,1287803,19188568
2022-10-25,1018336630,1060649757,382975,830671,248540,775031150,13661,7.61014460833286,760291,225856842.723747,36835682546788.0,700.479338842975,1197666,19189325
2022-10-26,1018881257,1061096789,447032,1053033,306069,775337219,16684,8.3980781622854,760446,284536886.579011,36835682546788.0,556.019480519481,1378651,19190293
2022-10-27,1019281854,1061514791,418002,901087,267995,775605214,15018,9.89962365940208,760581,250717018.695261,36835682546788.0,631.022388059701,1274635,19191137
2022-10-28,1019704665,1061956447,441656,942825,283035,775888249,14897,6.43025119635144,760740,292118500.362952,36835682546788.0,541.588607594937,1149426,19192131
2022-10-29,1020075625,1062396249,439802,884714,252661,776140910,12652,7.30853092923138,760883,264755266.277718,36835682546788.0,597.56338028169,1132976,19193025
2022-10-30,1020454609,1062791908,395659,833298,222138,776363048,10769,5.95586669582233,761018,248210171.404329,36835682546788.0,637.39552238806,1138961,19193868
2022-10-31,1020938519,1063231981,440073,972865,284125,776647173,15252,7.39660883101424,761191,316802897.964472,36835682546788.0,499.389534883721,1080200,19194950
2022-11-01,1021398171,1063662933,430952,963108,276192,776923365,15374,7.64966234404393,761335,266994174.976029,36835682546788.0,592.552447552447,1308074,19195850
2022-11-02,1021757560,1064069189,406256,873292,257467,777180832,14941,9.55929467780512,761457,225023207.113732,36835682546788.0,703.07438016529,1252918,19196618
2022-11-03,1022236697,1064541134,471945,1016762,297039,777477871,16352,11.5385519558829,761621,301651820.16259,36835682546788.0,524.472392638037,1178928,19197637
2022-11-04,1022619778,1064987374,446240,950915,281515,777759386,16328,13.0631998598206,761750,236882727.852206,36835682546788.0,667.875,1351270,19198443
2022-11-05,1023072027,1065419931,432557,933416,257198,778016584,13497,7.43644141862063,761901,276839175.23674,36835682546788.0,571.48,1165122,19199381
2022-11-06,1023453585,1065800821,380890,825050,223404,778239988,13463,17.4758848139338,762038,251567246.823227,36835682546788.0,628.889705882353,1072657,19200243
2022-11-07,1023863325,1066220968,420147,919351,264869,778504857,18249,14.8179906758417,762182,262687899.710639,36766791551487.3,601.13986013986,1182003,19201143
2022-11-08,1024388785,1066692841,471873,1059839,295778,778800635,20170,7.19306536894769,762345,298699981.876232,36762198818467.2,528.598765432099,1224523,19202162
2022-11-09,1024853297,1067188864,496023,1076548,292265,779092900,23728,12.6950447422716,762494,271264511.751654,36762198818467.2,582.060810810811,1310950,19203093
2022-11-10,1025314085,1067708501,519637,1053637,292831,779385731,22367,13.3819703690406,762641,270126161.327617,36762198818467.2,584.513698630137,1321115,19204012
2022-11-11,1025722535,1068213923,505422,977570,284467,779670198,19429,14.3557874222887,762775,250354014.544954,36762198818467.2,630.676691729323,1311679,19204862
2022-11-12,1026121478,1068673625,459702,927792,239254,779909452,14676,10.4957920055403,762942,307500883.601117,36762198818467.2,513.469879518072,1077008,19205893
2022-11-13,1026495983,1069119646,446021,897887,227644,780137096,14556,14.8107425702249,763071,234890721.072034,36762198818467.2,672.1953125,1210634,19206700
2022-11-14,1026846212,1069551923,432277,948108,242416,780379512,16635,13.1254993552245,763194,229560466.701219,36762198818467.2,687.803278688525,1294296,19207475
2022-11-15,1027192133,1070010195,458272,997707,283090,780662602,17865,9.55376364215016,763349,285064550.338489,36762198818467.2,553.883116883117,1335959,19208443
2022-11-16,1027531448,1070449935,439740,955242,268373,780930975,18059,8.18973661519382,763499,273148112.790124,36762198818467.2,578.046979865772,1309563,19209375
2022-11-17,1027832479,1070862470,412535,885270,248465,781179440,15715,6.47291970735114,763637,253388441.882769,36762198818467.2,623.124087591241,1302199,19210237
2022-11-18,1028216604,1071317849,455379,971978,282091,781461531,16876,6.37279164820721,763776,258913885.501956,36762198818467.2,609.826086956522,1369823,19211106
2022-11-19,1028817470,1071750022,432173,1109770,260694,781722225,13390,4.55984031605415,763923,269485124.050613,36762198818467.2,585.904109589041,1496934,19212125
2022-11-20,1029381907,1072157397,407375,1019510,229923,781952148,13870,7.10516022788255,764072,275356763.535461,36773572356982.6,573.587837837838,1424174,19212956
2022-11-21,1029855539,1072594397,437000,978810,270779,782222927,15540,6.44389387028374,764201,241703737.797934,36950494067222.4,656.59375,1422428,19213762
2022-11-22,1030279591,1073000652,406255,928080,253235,782476162,14662,6.0355638426554,764327,239845791.908116,36950494067222.4,661.68,1423033,19214550
2022-11-23,1030749268,1073462818,462166,1061671,273997,782750159,15526,4.63964905747855,764468,259770406.90479,36950494067222.4,610.928571428571,1474427,19215543
2022-11-24,1031211952,1073890873,428055,997933,254639,783004798,14082,3.64952500147746,764597,235888208.224831,36950494067222.4,672.78125,1571701,19216237
2022-11-25,1031645927,1074307656,416783,981952,258341,783263139,13146,5.87504926277776,764720,226411061.895001,36950494067222.4,700.94262295082,1506700,19217006
2022-11-26,1032057565,1074703350,395694,893310,229735,783492874,11072,3.46016207620315,764829,203204923.325007,36950494067222.4,780.990740740741,1519975,19217693
2022-11-27,1032484884,1075090826,387476,857686,222672,783715546,10564,3.11373679481965,764965,249382000.961669,36950494067222.4,636.377777777778,1150471,19218537
2022-11-28,1032940649,1075504870,414044,940694,262636,783978182,13324,3.7623836159627,765104,266448817.755182,36950494067222.4,595.615942028986,1336178,19219406
2022-11-29,1033402921,1075941399,436529,964873,271512,784249694,13497,3.47500540500486,765235,241641987.686306,36950494067222.4,656.761538461539,1361236,19220225
2022-11-30,1033815932,1076369117,427718,941581,271416,784521110,13957,3.19649067321728,765373,257582923.559348,36950494067222.4,616.116788321168,1248211,19221087
2022-12-01,1034296059,1076827895,458778,1035543,285467,784806577,14834,3.12302076051572,765526,284561664.550894,36950494067222.4,557.703947368421,1255363,19222050
2022-12-02,1034701986,1077272604,444709,971482,271725,785078302,13505,2.99889641635904,765651,233608474.520478,36950494067222.4,679.346774193549,1392480,19222825
2022-12-03,1035134468,1077709646,437042,942108,250951,785329253,11250,2.7373795391472,765782,240487140.153972,36950494067222.4,659.915384615384,1318575,19223643
2022-12-04,1035553352,1078095214,385568,854339,219810,785549063,9829,2.55671718336359,765922,260848804.97324,36950494067222.4,608.402877697842,1086377,19224518
2022-12-05,1036026791,1078525286,430072,968963,274064,785823127,13770,3.36676373207878,766068,268988167.255205,36950494067222.4,589.993103448276,1246357,19225431
2022-12-06,1036467127,1078939243,413957,945078,262438,786085565,13776,3.07236212686718,766203,233690249.948284,34464833739061.4,633.425373134328,1328943,19226275
2022-12-07,1036917344,1079370105,430862,923181,272328,786357893,14033,3.28504179062454,766375,293624267.400467,34244331613176.2,500.906432748538,1029506,19227375
2022-12-08,1037334372,1079798000,427895,886391,263838,786621731,13022,3.5706791015229,766542,283700661.202514,34244331613176.2,518.427710843373,1004454,19228306
2022-12-09,1037740499,1080231236,433236,945942,265668,786887399,13096,3.31773636645456,766694,264277463.672088,34244331613176.2,556.529801324503,1180113,19229343
2022-12-10,1038213762,1080639377,408141,937078,241668,787129067,10498,2.79463922440472,766848,262655121.165468,34244331613176.2,559.967320261438,1285053,19230312
2022-12-11,1038565749,1081027946,388569,776310,217788,787346855,10122,2.89076825883359,766995,249094372.959976,34244331613176.2,590.452054794521,972099,19231225
2022-12-12,1038994077,1081446270,418324,909723,262646,787609501,12895,3.31035576153069,767138,246542595.830341,34244331613176.2,596.56338028169,1200833,19232118
2022-12-13,1039447567,1081919931,473661,975737,287224,787896725,14822,4.39701850721607,767303,282972262.569927,34244331613176.2,519.762195121951,1119508,19233150
2022-12-14,1039872047,1082362195,442264,929316,276441,788173166,14959,4.9641608920833,767451,257218580.688117,34244331613176.2,571.802721088436,1205358,19234075
2022-12-15,1040280879,1082823679,461484,916384,276713,788449879,13586,3.74153448358216,767590,237798357.885159,34244331613176.2,618.5,1235629,19234956
2022-12-16,1040601957,1083261295,437616,880665,254176,788704055,13245,4.41750727492423,767720,220371430.5125,34244331613176.2,667.410852713178,1183964,19235756
2022-12-17,1041070929,1083716254,454959,973490,263200,788967255,11470,2.9949115983516,767858,235752017.739791,34244331613176.2,623.868613138686,1289653,19236631
2022-12-18,1041450468,1084094037,377783,806020,212673,789179928,9309,3.32530089786842,768003,246061749.29053,34244331613176.2,597.729166666667,980154,19237525
2022-12-19,1041946011,1084506657,412620,966009,259096,789439024,12441,4.04822203195275,768139,233470454.79137,34606598588473.0,636.62962962963,1322322,19238375
2022-12-20,1042404996,1084936582,429925,953831,268893,789707917,14249,3.69107124768953,768279,245235955.429797,35364065900457.1,619.352517985611,1314352,19239250
2022-12-21,1042856102,1085369952,433370,929009,272491,789980408,12270,3.17366263574599,768422,253884851.709664,35364065900457.1,598.253521126761,1220129,19240143
2022-12-22,1043274382,1085809271,439319,905153,271181,790251589,13653,3.02968225291455,768557,240860177.636608,35364065900457.1,630.60447761194,1244493,19240993
2022-12-23,1043639104,1086254308,445037,893033,273926,790525515,12987,3.2291012987681,768689,231167303.927861,35364065900457.1,657.045801526718,1262014,19241806
2022-12-24,1043929296,1086619938,365630,760320,213339,790738854,8224,2.83889555998936,768778,155282547.651524,35364065900457.1,978.136363636364,1449313,19243250
2022-12-25,1044294032,1086966876,346938,756854,205314,790944168,8044,2.80220135592176,768919,249019239.617848,35364065900457.1,609.942857142857,987936,19243250
2022-12-26,1044664027,1087329898,363022,782542,223504,791167672,9258,2.95243835139,769048,226507605.921971,35364065900457.1,670.562500000001,1119263,19244062
2022-12-27,1045062615,1087715631,385733,865433,239359,791407031,10909,3.09579671009145,769163,201933312.425507,35364065900457.1,752.166666666667,1376405,19244775
2022-12-28,1045503162,1088160331,444700,916269,272949,791679980,12023,3.19846660445406,769331,298435343.492961,35364065900457.1,508.946107784431,1026325,19245837
2022-12-29,1045952115,1088608258,447927,951167,265955,791945935,12143,3.26800878225711,769472,247791771.94485,35364065900457.1,612.964285714286,1263212,19246718
2022-12-30,1046502599,1089095025,486767,1071554,291015,792236950,11945,3.04739859509104,769630,278823016.894243,35364065900457.1,544.745222929937,1356429,19247693
2022-12-31,1046885616,1089508777,413752,845887,242325,792479275,9406,2.58472844664661,769786,278623408.290192,35364065900457.1,545.135483870968,1071710,19249637
2023-01-01,1047213005,1089843707,334930,720492,187516,792666791,7886,2.97077226616603,769941,273982125.500943,35364065900457.1,554.37012987013,842700,19250612
2023-01-02,1047633248,1090229115,385408,852672,229347,792896138,10524,2.99597979331406,770097,278359859.852536,35364065900457.1,545.651612903226,1021220,19250612
2023-01-03,1048140517,1090658554,429439,984940,272055,793168193,16387,3.03876646068567,770251,262372413.210784,34209069922954.1,559.993464052287,1248256,19251575
2023-01-04,1048578045,1091091488,432934,924789,277936,793446129,17474,3.14232057367693,770394,247070061.148409,34093570325203.8,592.669014084507,1224450,19252475
2023-01-05,1049013896,1091549032,457544,937729,279391,793725520,13335,3.15122532248032,770551,265171513.725669,34093570325203.8,552.211538461538,1155025,19254587
2023-01-06,1049447099,1092009180,460148,953581,276071,794001591,12076,3.61038668904782,770731,306964769.634634,34093570325203.8,477.027932960894,1052704,19254587
2023-01-07,1049803419,1092416980,407800,807340,246679,794248270,9233,3.02572552406565,770885,260649972.557948,34093570325203.8,561.790849673202,956566,19255537
2023-01-08,1050148243,1092800246,383266,773840,228488,794476758,9130,3.12277461813605,771038,261366835.43173,34093570325203.8,560.25,905175,19256506
2023-01-09,1050579970,1093242557,442311,984100,287347,794764105,13437,3.66575009689797,771190,258514996.926782,34093570325203.8,566.430463576159,1235484,19257443
2023-01-10,1051232480,1093706712,464155,1150952,302809,795066914,13209,3.22426876385963,771359,287350565.750958,34093570325203.8,509.589285714286,1378499,19258500
2023-01-11,1051647132,1094151352,444640,945470,287494,795354408,12420,2.99633028879764,771506,250188907.729476,34093570325203.8,585.280821917808,1295226,19259418
2023-01-12,1052158898,1094632477,481125,1050430,315980,795670388,13899,3.43356832845459,771657,254975569.193374,34093570325203.8,574.293333333333,1350650,19260362
2023-01-13,1052699428,1095129099,496622,1074196,316549,795986937,13932,3.43080411320336,771816,270682690.311549,34093570325203.8,540.96835443038,1278143,19261356
2023-01-14,1053156609,1095621965,492866,983318,309880,796296817,13957,2.98109339092139,771987,291701596.283092,34093570325203.8,501.988235294118,1113400,19262431
2023-01-15,1053504324,1096032614,410649,811063,252086,796548903,10410,2.98491600919508,772150,279602440.034423,34586995580398.6,531.29012345679,876146,19263437
2023-01-16,1053982349,1096484451,451837,971751,302804,796851707,14376,2.73721069724792,772297,277150691.210534,37590453655497.1,582.534246575342,1260744,19264368
2023-01-17,1054486356,1096939181,454730,993453,308715,797160422,13867,3.25920746958013,772453,294904535.975646,37590453655497.1,547.464516129032,1242123,19265343
2023-01-18,1054933226,1097395996,456815,953948,300045,797460467,13413,2.99963898251529,772593,261127027.889026,37590453655497.1,618.280575539568,1339286,19266218
2023-01-19,1055365727,1097856321,460325,935852,298919,797759386,13431,2.72588988507489,772738,270036201.280813,37590453655497.1,597.881944444445,1295968,19267125
2023-01-20,1055747042,1098319850,463529,918882,295822,798055208,14252,2.79570340888578,772870,246381954.650095,37590453655497.1,655.282442748092,1293477,19267943
2023-01-21,1056142088,1098777161,457311,905450,287860,798343068,13225,2.91436637076086,773008,259106406.204257,37590453655497.1,623.102189781022,1177075,19268800
2023-01-22,1056557861,1099192423,415262,863602,250760,798593828,10784,2.59250723450841,773159,289595998.371594,37590453655497.1,557.5,1101524,19269750
2023-01-23,1057020638,1099630346,437923,932335,293709,798887537,13370,2.88983007974638,773317,297800810.041234,37590453655497.1,542.140127388535,1100509,19270737
2023-01-24,1057450180,1100067523,437177,915811,292970,799180507,13076,2.59142617508127,773446,247216518.653439,37590453655497.1,653.0703125,1342045,19271543
2023-01-25,1057881239,1100529193,461670,922991,306681,799487188,13227,2.76347842844232,773621,327000195.812272,37590453655497.1,493.729885057471,1000924,19272637
2023-01-26,1058302006,1100979342,450149,901563,296263,799783451,13108,2.64653686364487,773776,291709366.562167,37590453655497.1,553.461038961039,1106107,19273618
2023-01-27,1058712624,1101445326,465984,928369,303179,800086630,13992,2.60270726677827,773930,292336086.902661,37590453655497.1,552.274509803922,1141640,19274575
2023-01-28,1059111158,1101878145,432819,862388,268849,800355479,10828,1.92463073149772,774098,320120052.69684,37590453655497.1,504.341317365269,960155,19275618
2023-01-29,1059490478,1102301813,423668,835444,258583,800614062,11190,2.2164466503926,774259,312071185.368617,38858880377385.0,534.80625,989034,19276625
2023-01-30,1059946620,1102749355,447542,948343,309909,800923971,13377,2.9827169376818,774397,274449826.38144,39350942467772.6,615.817518248175,1331806,19277487
2023-01-31,1060347886,1103223461,474106,948426,313500,801237471,14831,2.8973629536401,774512,228925137.233356,39350942467772.6,738.280701754386,1539453,19278206
2023-02-01,1060860467,1103721322,497861,1054557,345561,801583032,14293,2.63889664566308,774649,280690904.655779,39350942467772.6,602.125,1575890,19279062
2023-02-02,1061323015,1104230276,508954,1004623,340169,801923201,14787,2.28255910197043,774794,284796685.769097,39350942467772.6,593.444444444444,1426083,19279968
2023-02-03,1061736456,1104722567,492291,993120,315951,802239152,13665,2.56312774371684,774927,260932331.927785,39350942467772.6,647.719696969697,1461705,19280800
2023-02-04,1062202514,1105194753,472186,977809,304495,802543647,13203,1.66637589987708,775063,268362951.275464,39350942467772.6,629.785185185185,1758863,19281656
2023-02-05,1062560772,1105597597,402844,809568,254113,802797760,10589,2.12733927506271,775215,296238640.678882,39350942467772.6,570.523178807947,1629097,19282600
2023-02-06,1062967023,1106041997,444400,915864,301977,803099737,13302,2.22446373951003,775363,299524016.685131,39350942467772.6,564.265306122449,2203473,19283525
2023-02-07,1063352020,1106500740,458743,933987,300429,803400166,14245,2.10004919767892,775505,280726036.897435,39350942467772.6,602.049645390071,2142792,19284412
2023-02-08,1063762731,1106956543,455803,945889,316963,803717129,14800,2.08108245430997,775643,278476776.099233,39350942467772.6,606.912408759124,2108701,19285287
